velocity,radius,weight,stiffness,displacement_x,displacement_y,sequence_id,step_in_sequence
21.8308,31.7598,10.0000,1.4257,-0.8738,3.1850,135,1
76.5229,27.7320,10.0000,0.8620,-0.3676,68.0199,135,2
46.6384,2.3203,10.0000,0.8120,-40.8660,20.0076,135,3
89.7292,17.7713,10.0000,0.9019,16.0793,87.8459,135,4
14.5775,16.5829,10.0000,1.4728,-0.4869,1.3984,135,5
24.4425,47.0276,10.0000,1.8842,1.1303,3.0559,135,6
133.8223,20.3944,10.0000,1.8297,7.3426,97.5712,135,7
65.9139,19.3946,10.0000,1.1871,-12.1771,34.4039,135,8
30.3769,23.4827,10.0000,1.0666,5.6282,6.7168,135,9
29.3942,22.7818,10.0000,1.9580,-1.2900,4.2000,135,10
20.4103,10.7066,10.0000,1.3173,-2.3268,2.4869,136,1
135.9546,41.9503,10.0000,1.8625,-20.2045,97.2498,136,2
34.2648,14.0169,10.0000,0.5124,8.1670,21.3673,136,3
90.6470,45.6683,10.0000,0.6691,44.0643,114.6553,136,4
69.5570,41.8794,10.0000,1.4521,-15.4393,29.5210,136,5
138.1613,40.1749,10.0000,1.1616,107.1422,124.8645,136,6
60.8881,29.1429,10.0000,1.0012,-5.3095,36.7428,136,7
144.1928,43.4866,10.0000,0.6555,-138.3983,285.3819,136,8
96.5635,1.8128,10.0000,1.5657,-48.0246,104.1376,136,9
73.9102,5.9490,10.0000,1.9370,6.9007,27.3169,136,10
130.3938,2.9609,10.0000,0.6609,-329.5106,371.3078,137,1
94.3386,48.0637,10.0000,0.5887,84.9889,125.1093,137,2
97.7996,8.4285,10.0000,1.2883,-23.6654,70.3282,137,3
77.4649,14.9333,10.0000,1.3263,-2.6901,44.9951,137,4
88.4726,49.1957,10.0000,1.8585,-26.7609,32.5957,137,5
33.3335,5.1218,10.0000,0.7032,-7.2746,13.8599,137,6
90.6583,37.9169,10.0000,0.9818,33.6262,76.7003,137,7
123.4360,33.1680,10.0000,0.5537,-101.4137,255.7521,137,8
0.0134,39.3161,10.0000,0.7433,-0.0335,0.0740,137,9
106.6326,23.2297,10.0000,1.4963,-21.6112,72.8918,137,10
86.9557,45.7965,10.0000,1.3591,-28.6394,47.7325,138,1
15.2301,29.9356,10.0000,1.8097,0.6639,1.3692,138,2
9.9240,46.2817,10.0000,0.5558,-0.2709,1.6800,138,3
1.1261,46.6346,10.0000,1.6270,0.0759,-0.0970,138,4
28.0758,11.7199,10.0000,1.3958,0.2885,5.6976,138,5
12.5413,15.1200,10.0000,1.3144,-0.7040,0.8583,138,6
14.2205,22.4985,10.0000,1.8109,0.3472,1.1743,138,7
1.5749,15.3400,10.0000,1.8857,0.1447,-0.0209,138,8
76.9765,39.6652,10.0000,1.0100,-33.6549,47.8819,138,9
148.1428,35.7065,10.0000,0.7244,42.5369,299.9828,138,10
82.4790,37.1671,10.0000,1.8615,2.0650,36.6299,139,1
58.6282,5.2329,10.0000,1.3381,7.3688,24.6851,139,2
41.3147,23.4871,10.0000,1.8185,-3.3284,8.5520,139,3
103.3400,1.5830,10.0000,0.6264,-151.8075,252.4705,139,4
91.6995,11.7507,10.0000,1.0058,-6.7108,83.1890,139,5
11.0552,20.3072,10.0000,1.9862,0.1783,0.6139,139,6
50.3972,49.4062,10.0000,1.3071,10.5394,16.3998,139,7
21.2425,21.0744,10.0000,1.8871,1.4587,1.8824,139,8
85.4744,37.9513,10.0000,1.6005,8.6089,44.8043,139,9
50.1929,44.5722,10.0000,0.8873,3.6184,28.1501,139,10
21.7432,32.4566,10.0000,1.8983,-0.3834,2.6165,140,1
8.1925,1.3537,10.0000,0.8419,-0.5878,1.2320,140,2
42.2730,20.9355,10.0000,0.9342,9.9068,16.4105,140,3
141.9031,1.6183,10.0000,1.4362,-145.3101,171.0455,140,4
7.7913,11.4397,10.0000,1.0736,-0.4568,0.2721,140,5
115.4327,34.6354,10.0000,0.9472,-99.0374,100.0132,140,6
21.7263,29.7693,10.0000,1.2486,0.1132,3.7187,140,7
72.4215,36.2578,10.0000,1.9945,-2.2454,26.2530,140,8
1.0555,47.6641,10.0000,1.0496,-0.1212,-0.0803,140,9
33.0248,27.4284,10.0000,1.5085,-3.6702,6.1070,140,10
127.9547,8.1025,10.0000,0.6277,169.6105,197.9008,141,1
75.1924,19.7326,10.0000,0.9320,31.7477,51.5728,141,2
132.0099,36.8568,10.0000,1.8350,8.4851,94.5675,141,3
131.0305,43.9957,10.0000,1.2908,73.3382,110.8606,141,4
86.3590,18.0588,10.0000,1.0468,-5.8374,71.0935,141,5
122.6516,18.0719,10.0000,1.4706,12.0454,101.4610,141,6
36.7321,9.8280,10.0000,0.7291,-12.7363,13.3368,141,7
87.0928,22.8395,10.0000,0.8027,18.3773,92.8460,141,8
133.8709,43.0924,10.0000,1.9599,47.3711,78.0414,141,9
51.7921,13.2526,10.0000,1.5923,7.1358,15.2314,141,10
93.3083,23.2196,10.0000,1.8244,33.3657,33.9420,142,1
64.7582,4.2764,10.0000,1.8517,-28.4941,26.4577,142,2
66.6496,20.6903,10.0000,1.4189,20.6575,23.6450,142,3
16.9915,35.0932,10.0000,1.3249,1.0103,1.7304,142,4
126.3517,36.1769,10.0000,1.1365,-3.2711,140.4924,142,5
111.0638,48.1227,10.0000,1.6361,7.3149,75.0437,142,6
56.8457,12.0637,10.0000,1.1595,14.7825,23.6133,142,7
43.9483,3.2207,10.0000,1.0465,-21.9935,18.4414,142,8
124.9790,16.8603,10.0000,1.6197,-41.3898,87.1350,142,9
13.7409,7.6945,10.0000,0.6493,-0.1203,2.9928,142,10
52.6429,12.8861,10.0000,1.7730,-7.9334,13.5711,143,1
149.6341,29.0946,10.0000,0.7933,-171.0243,224.6764,143,2
113.3871,35.7426,10.0000,1.4269,-6.8339,89.7387,143,3
53.1854,10.2459,10.0000,1.0301,16.1136,22.4490,143,4
74.9589,3.0917,10.0000,1.1746,-53.7545,62.3210,143,5
113.7373,35.6070,10.0000,0.5539,113.0640,204.2385,143,6
40.5479,13.4838,10.0000,1.1982,6.7737,11.9880,143,7
65.8300,44.1000,10.0000,1.6354,-18.3513,19.1110,143,8
116.2748,46.5228,10.0000,1.8484,13.9539,71.7356,143,9
94.7402,5.3047,10.0000,1.7119,-25.3735,45.7174,143,10
76.9874,32.4579,10.0000,1.5103,-26.6470,28.9832,144,1
121.7404,46.4445,10.0000,1.9966,26.5786,69.2796,144,2
90.4945,43.5632,10.0000,0.6643,-72.1268,99.9548,144,3
36.2905,23.6869,10.0000,1.2709,-0.7155,10.3710,144,4
65.8537,10.5917,10.0000,1.0628,-8.3238,39.9076,144,5
144.1792,41.5756,10.0000,1.7592,32.2483,113.7606,144,6
32.3399,16.2137,10.0000,0.9045,-6.0974,9.6667,144,7
59.7398,44.9932,10.0000,0.6888,-27.4173,43.8707,144,8
118.2203,6.8407,10.0000,0.6233,109.8826,195.4898,144,9
56.7282,25.5928,10.0000,1.8799,7.3173,15.4088,144,10
60.2712,15.6231,10.0000,0.9131,21.3303,33.4887,145,1
72.8478,49.4028,10.0000,1.7883,-10.6419,27.6171,145,2
117.4899,15.9093,10.0000,0.5284,-124.4144,229.7512,145,3
84.0500,18.3087,10.0000,1.6975,-0.6748,41.7205,145,4
22.3586,1.8138,10.0000,0.9363,-5.1024,9.0005,145,5
69.9637,38.3825,10.0000,1.6881,-8.7604,27.5692,145,6
95.0597,45.9353,10.0000,1.3297,-35.9549,57.6710,145,7
20.5958,23.8083,10.0000,1.4044,-0.0878,2.9539,145,8
56.0444,28.3125,10.0000,1.2452,-13.0291,21.4113,145,9
133.1044,10.8363,10.0000,1.4859,51.8983,107.4423,145,10
11.3950,15.3201,10.0000,1.6588,0.0828,0.8340,146,1
134.1672,35.9677,10.0000,0.6216,-105.2811,269.8714,146,2
17.0896,44.4604,10.0000,1.3540,-1.1785,1.7496,146,3
91.9091,2.9487,10.0000,1.5386,-75.0750,50.2396,146,4
4.2419,46.0906,10.0000,1.7427,-0.0881,-0.0298,146,5
118.0495,33.8116,10.0000,1.5656,-60.9093,64.7872,146,6
119.9573,9.7523,10.0000,1.0840,-75.4493,109.2295,146,7
142.9143,48.0527,10.0000,0.8596,66.8772,228.0727,146,8
22.8468,40.5231,10.0000,1.9662,1.3789,2.2658,146,9
63.9791,28.3129,10.0000,0.9326,-14.8798,41.3661,146,10
35.9874,2.6038,10.0000,1.9463,-4.9163,9.1042,147,1
20.6320,48.8929,10.0000,1.4950,-1.8237,2.1956,147,2
146.7846,47.0141,10.0000,1.6018,91.4249,98.3538,147,3
45.1214,14.4500,10.0000,1.7942,6.5425,9.4732,147,4
113.5005,48.9294,10.0000,1.8566,44.9997,52.7424,147,5
63.3852,21.4497,10.0000,1.8722,7.1498,20.3640,147,6
31.2771,36.0721,10.0000,1.8517,3.4886,3.8950,147,7
54.0067,36.0355,10.0000,1.5664,9.1459,16.0176,147,8
52.8390,45.6422,10.0000,0.8507,-9.3945,31.2644,147,9
133.6161,14.8395,10.0000,0.7978,-140.4093,174.3717,147,10
18.4978,34.0265,10.0000,1.6793,0.4297,1.8603,148,1
58.5007,14.1491,10.0000,1.0160,12.8837,31.3311,148,2
127.2895,33.0778,10.0000,1.3944,-14.0992,115.3535,148,3
119.7213,39.9841,10.0000,1.2056,71.6862,94.7459,148,4
119.4159,3.7986,10.0000,0.6398,-379.5193,184.1377,148,5
141.5595,40.7091,10.0000,0.9257,-150.9754,154.9858,148,6
134.4384,45.2479,10.0000,0.8533,7.3236,211.7121,148,7
125.5466,24.6089,10.0000,1.7810,14.3826,87.3218,148,8
96.7647,44.1869,10.0000,1.8249,12.5995,49.7058,148,9
33.6344,46.9181,10.0000,0.7428,-9.8326,11.5378,148,10
27.5862,40.0170,10.0000,1.0392,-3.8378,6.3123,149,1
139.1034,21.9911,10.0000,1.5821,35.0656,117.3677,149,2
7.5970,39.9019,10.0000,0.9493,-0.3684,0.6819,149,3
119.3462,41.7554,10.0000,1.9985,46.6854,53.7881,149,4
44.0333,22.3896,10.0000,0.6842,-17.3017,22.5440,149,5
0.1972,41.5558,10.0000,0.8917,-0.0095,-0.0932,149,6
111.8564,13.3123,10.0000,1.5474,-44.8694,67.1771,149,7
6.2004,49.3568,10.0000,0.5663,0.2566,0.4421,149,8
139.7905,7.4557,10.0000,1.3473,-34.1655,141.0050,149,9
119.5394,28.8517,10.0000,1.2714,-35.0381,106.8376,149,10
35.9929,5.0984,10.0000,1.4944,5.8115,6.1772,150,1
137.6241,14.9500,10.0000,0.8197,-78.9158,217.2563,150,2
69.9303,18.3805,10.0000,1.3197,8.3804,36.1223,150,3
117.1638,5.9855,10.0000,1.7977,50.8327,56.8314,150,4
17.2810,15.4775,10.0000,0.8813,-1.1754,3.4274,150,5
147.1902,16.8886,10.0000,1.1310,6.0107,191.4815,150,6
80.4579,21.5294,10.0000,1.1816,-35.6145,41.5631,150,7
63.5746,28.1249,10.0000,1.9798,-8.8352,18.3936,150,8
13.9982,38.5905,10.0000,0.7991,0.4506,2.1997,150,9
128.7422,9.9854,10.0000,1.1754,-39.7411,135.1294,150,10
62.5901,4.2607,10.0000,0.6846,-88.8470,66.1370,151,1
107.0361,41.7111,10.0000,0.5159,-7.7342,221.7969,151,2
48.8480,35.8581,10.0000,1.6672,-4.8787,13.4540,151,3
52.6648,43.3761,10.0000,1.5128,7.1086,16.7232,151,4
56.2637,37.5536,10.0000,1.1462,-18.1223,20.8502,151,5
85.5291,30.9232,10.0000,0.8203,-34.5370,82.1738,151,6
145.4948,12.5251,10.0000,1.2940,-72.4840,146.6067,151,7
11.3457,22.0821,10.0000,1.9800,-0.3233,0.3944,151,8
110.8167,3.9222,10.0000,0.6329,-155.0351,276.0445,151,9
64.0644,5.5554,10.0000,1.8306,1.1589,22.1909,151,10
7.4482,6.4437,10.0000,0.9101,-0.1043,0.3962,152,1
92.7506,7.8933,10.0000,1.5009,-5.7422,57.0982,152,2
94.5308,25.7724,10.0000,1.4078,18.1493,60.8972,152,3
8.1446,48.1060,10.0000,1.9839,0.0913,0.3374,152,4
124.3341,3.1838,10.0000,1.0215,-126.8697,227.8486,152,5
51.9706,23.8601,10.0000,0.9539,1.9648,28.3729,152,6
84.7325,23.9266,10.0000,1.6114,15.8272,41.4288,152,7
47.0722,32.3225,10.0000,1.4226,-9.4590,12.3286,152,8
8.2901,32.5695,10.0000,1.8326,-0.0244,0.3166,152,9
88.3290,39.1092,10.0000,1.3923,39.3758,40.0234,152,10
135.4074,30.4278,10.0000,1.5703,73.9330,90.4609,153,1
51.4932,39.3891,10.0000,1.9081,4.3952,13.3128,153,2
34.5449,41.6054,10.0000,1.1532,-0.4484,10.3768,153,3
106.3057,0.8401,10.0000,0.9085,-158.7295,113.6057,153,4
126.2665,34.1777,10.0000,1.3276,58.1254,104.9461,153,5
83.6255,18.7538,10.0000,1.8966,-11.3563,35.1968,153,6
32.6535,20.9535,10.0000,1.5629,1.7842,6.7114,153,7
141.8974,33.5255,10.0000,1.8334,24.2361,107.1527,153,8
113.5738,49.7292,10.0000,1.2150,27.8000,102.5298,153,9
13.7549,19.5895,10.0000,0.8058,0.3866,2.3757,153,10
141.7181,35.9874,10.0000,0.9518,-67.0127,200.1102,154,1
140.4041,7.0896,10.0000,1.4982,25.5561,129.0245,154,2
86.9827,48.0415,10.0000,0.6735,-10.8008,111.7121,154,3
148.9393,26.4973,10.0000,0.9796,-97.0424,204.7175,154,4
99.7858,32.0342,10.0000,0.6217,-82.7694,137.1270,154,5
44.9677,46.9178,10.0000,1.4714,-9.5925,9.5778,154,6
128.6645,0.9626,10.0000,1.7464,-89.9792,129.9863,154,7
128.1755,19.4983,10.0000,1.7557,-37.2276,85.8825,154,8
69.5234,17.5697,10.0000,1.3064,-13.7917,34.1888,154,9
37.5874,11.4389,10.0000,0.9920,3.7593,13.8230,154,10
73.6296,28.2848,10.0000,1.2684,7.0912,42.3687,155,1
18.7161,29.9613,10.0000,1.3562,1.1579,2.2728,155,2
90.4734,30.7990,10.0000,1.4291,4.2078,57.1308,155,3
24.3715,40.0039,10.0000,1.6013,-2.3782,2.7728,155,4
144.0210,3.1608,10.0000,1.9425,-148.0971,108.9842,155,5
23.8609,12.2000,10.0000,0.6180,2.6471,8.7222,155,6
129.2999,16.0706,10.0000,1.9878,-14.6374,82.6672,155,7
26.0297,48.8260,10.0000,1.5731,-1.4342,4.0838,155,8
6.7507,41.2290,10.0000,0.6646,-0.1437,0.5423,155,9
89.0657,7.9630,10.0000,0.5904,9.6229,133.9876,155,10
73.3879,6.9944,10.0000,1.4801,-2.0735,36.2541,156,1
109.5878,44.7629,10.0000,1.1869,59.3718,82.0560,156,2
89.9819,47.8936,10.0000,0.5321,-97.8489,116.4965,156,3
17.0350,24.7634,10.0000,1.1671,0.3000,2.5700,156,4
141.4677,24.5409,10.0000,1.7898,-39.2184,104.7508,156,5
99.7884,13.8193,10.0000,1.3877,-38.9238,60.2358,156,6
46.9953,47.3338,10.0000,1.2449,11.0641,13.7222,156,7
80.3825,8.8531,10.0000,1.6028,-22.5049,33.4141,156,8
126.3044,40.0256,10.0000,0.6507,-8.9905,245.1217,156,9
78.0869,17.6114,10.0000,1.7434,-12.1484,32.7285,156,10
50.6579,23.2349,10.0000,1.2931,3.1118,19.4982,157,1
96.9716,19.0451,10.0000,0.7800,24.0128,118.0721,157,2
67.2642,34.4189,10.0000,1.5085,-15.0022,26.0472,157,3
136.9313,33.4232,10.0000,1.0337,51.0785,173.8469,157,4
16.9049,47.0261,10.0000,1.4398,1.2802,1.6607,157,5
102.6304,46.6936,10.0000,1.9599,17.8731,50.3890,157,6
49.0476,8.2790,10.0000,1.0275,-9.7927,21.3090,157,7
44.2334,19.3161,10.0000,1.6253,-8.3207,8.6189,157,8
24.7067,5.4717,10.0000,1.0043,2.1614,5.7589,157,9
137.1081,29.1716,10.0000,0.5775,116.6778,303.9100,157,10
135.0081,27.1117,10.0000,1.1194,-108.4475,121.7110,158,1
124.9728,38.1699,10.0000,0.6663,77.5233,221.1371,158,2
5.3135,25.3327,10.0000,1.7618,-0.0483,0.1529,158,3
72.2485,15.3045,10.0000,1.5352,-6.7434,33.4584,158,4
97.2431,1.8091,10.0000,1.4233,-93.0318,50.9331,158,5
118.8614,2.4209,10.0000,1.2908,-79.7941,165.7393,158,6
126.0020,11.9515,10.0000,1.9032,-38.9024,74.0417,158,7
135.4308,46.5373,10.0000,0.5689,85.3464,310.7857,158,8
17.2611,12.5207,10.0000,0.9598,-1.5493,2.6225,158,9
99.4939,7.3955,10.0000,1.1068,45.7492,76.7368,158,10
55.3870,6.2036,10.0000,1.8362,-5.7660,15.6690,159,1
59.7423,31.8330,10.0000,1.4187,15.6608,19.4770,159,2
77.0722,43.5414,10.0000,1.3693,19.6421,38.6396,159,3
127.7709,5.1850,10.0000,1.3426,27.1662,118.4244,159,4
72.1206,1.6833,10.0000,0.5087,-141.3920,142.6271,159,5
52.2937,10.4151,10.0000,1.2980,10.6249,18.5017,159,6
73.8799,27.1248,10.0000,0.7509,-23.6063,68.7306,159,7
12.2081,42.6429,10.0000,1.7556,-0.0328,0.8421,159,8
40.7341,39.9949,10.0000,1.8440,-5.9998,6.7948,159,9
74.9479,38.7314,10.0000,0.7863,6.2377,71.1287,159,10
16.6804,13.0233,10.0000,1.8082,0.0674,1.5288,160,1
112.4733,18.9702,10.0000,1.5402,-32.1403,75.4257,160,2
61.1595,39.2811,10.0000,0.7518,-24.9597,43.1055,160,3
121.4871,42.0488,10.0000,1.3679,37.1886,101.2744,160,4
9.9781,46.9412,10.0000,0.9250,-0.3053,1.0535,160,5
37.5112,29.8058,10.0000,0.8586,0.4474,16.3521,160,6
7.7854,3.6452,10.0000,1.4098,-0.5845,0.5358,160,7
118.1212,3.2241,10.0000,0.9903,-233.8041,100.5083,160,8
47.1579,2.3425,10.0000,1.3472,-22.7524,10.7986,160,9
95.2204,46.3885,10.0000,1.5223,13.4169,58.0945,160,10
117.0378,29.3301,10.0000,1.8636,-43.0661,59.3752,161,1
125.2831,16.7284,10.0000,0.5357,204.8806,209.4176,161,2
16.2069,39.7321,10.0000,1.6985,0.6872,1.4773,161,3
28.0139,31.4711,10.0000,0.8222,-6.4309,7.2096,161,4
134.6657,40.8699,10.0000,1.3322,15.1552,135.4081,161,5
51.7505,49.4438,10.0000,1.2626,9.9155,18.6850,161,6
116.7028,19.8815,10.0000,0.8099,-72.9874,151.4979,161,7
26.1613,36.0505,10.0000,0.6920,-6.3194,7.5701,161,8
90.9134,28.3007,10.0000,0.8416,-55.8373,80.7385,161,9
12.9541,38.8776,10.0000,1.5458,-0.7356,0.6204,161,10
58.4608,12.6661,10.0000,0.5990,11.2009,55.9014,162,1
48.3691,6.6207,10.0000,0.5085,-11.1626,44.5988,162,2
68.9813,27.3826,10.0000,0.9677,-12.9124,47.4299,162,3
37.0800,46.8825,10.0000,1.4584,-0.8544,9.1972,162,4
74.5845,4.8256,10.0000,1.1081,-60.2621,70.1408,162,5
49.2949,16.0697,10.0000,1.1247,4.4494,20.9195,162,6
64.0009,40.8414,10.0000,0.5511,50.9840,54.1903,162,7
107.9982,40.8199,10.0000,1.9053,27.7721,54.5473,162,8
101.6200,7.6857,10.0000,1.9530,33.2246,40.8593,162,9
6.1211,10.7520,10.0000,1.5201,0.3517,0.1273,162,10
36.2537,32.8390,10.0000,1.8824,2.4221,6.6674,163,1
82.8392,4.7726,10.0000,0.7683,-64.4052,126.8324,163,2
67.6324,45.5462,10.0000,0.6831,15.2195,65.2306,163,3
8.1283,28.8788,10.0000,0.9542,-0.4604,0.5439,163,4
115.6955,46.6378,10.0000,1.7575,52.0382,55.7383,163,5
139.1228,26.0038,10.0000,1.5975,-9.8874,120.7439,163,6
41.9943,32.2449,10.0000,1.0049,-11.9315,12.6049,163,7
34.8010,31.2058,10.0000,1.8067,-0.8702,6.7387,163,8
148.1463,6.7494,10.0000,1.4551,-89.3820,121.5221,163,9
112.7346,11.6565,10.0000,1.6460,11.6958,76.3959,163,10
60.5868,10.8189,10.0000,0.6151,-8.0502,59.1685,164,1
146.8694,2.3269,10.0000,1.8448,-152.0363,106.6246,164,2
82.6711,37.2635,10.0000,1.3003,-10.9457,51.3364,164,3
91.3442,31.6275,10.0000,1.6192,-27.0350,44.0967,164,4
9.0543,0.6418,10.0000,0.6199,-1.3928,1.7294,164,5
113.4109,29.2899,10.0000,1.8020,39.0874,59.4976,164,6
50.0262,9.5455,10.0000,1.4191,-10.8276,13.8479,164,7
31.0706,18.3521,10.0000,0.5376,-4.7581,17.2486,164,8
148.9891,22.0049,10.0000,1.2994,110.4818,130.2054,164,9
48.5635,7.5678,10.0000,1.9822,-6.1285,10.3789,164,10
14.4682,19.1622,10.0000,0.5386,-1.6743,3.4549,165,1
82.3963,34.6241,10.0000,0.8181,47.7285,68.1434,165,2
120.8106,43.2075,10.0000,0.6888,87.5787,193.1291,165,3
116.5849,14.1855,10.0000,0.9669,26.1805,138.0161,165,4
39.3686,47.3839,10.0000,1.6854,-2.0238,8.8402,165,5
43.2358,26.0339,10.0000,1.2977,7.9405,12.0429,165,6
55.0410,34.7402,10.0000,1.5429,6.1591,18.8069,165,7
32.4198,49.3500,10.0000,1.4183,1.4056,7.3130,165,8
113.6305,35.4601,10.0000,1.6499,37.9273,68.5031,165,9
9.9736,36.8230,10.0000,1.8120,0.2791,0.5523,165,10
19.7960,3.1607,10.0000,0.8765,-8.0000,3.5147,166,1
49.5635,3.0695,10.0000,1.3197,-16.7326,27.2295,166,2
105.1275,0.7238,10.0000,0.7807,-195.8515,168.5618,166,3
76.6596,22.7342,10.0000,1.0652,38.4040,39.5273,166,4
97.6604,17.2987,10.0000,0.7102,80.7897,107.2231,166,5
90.9270,22.4531,10.0000,0.9441,31.8709,81.2974,166,6
119.2189,39.7135,10.0000,0.9506,97.0016,113.7976,166,7
146.5006,8.0171,10.0000,0.9643,-10.7803,222.4171,166,8
41.2589,3.5080,10.0000,1.7640,-15.9390,10.3013,166,9
138.4885,15.3501,10.0000,1.0650,-43.6535,174.7813,166,10
141.3076,24.1971,10.0000,1.0883,-14.1174,182.8341,167,1
92.9207,46.0009,10.0000,1.2239,43.7383,55.3135,167,2
130.8353,30.4519,10.0000,1.6652,-25.7203,99.5324,167,3
4.1625,14.7286,10.0000,1.6660,-0.0115,-0.0121,167,4
20.0406,42.1717,10.0000,0.7330,-2.3568,5.0285,167,5
114.9044,17.8502,10.0000,1.1898,72.2048,84.3094,167,6
5.8036,46.3384,10.0000,1.6290,0.0626,0.2172,167,7
57.2774,7.5176,10.0000,1.7768,0.7800,18.4813,167,8
143.1021,26.6410,10.0000,1.7631,55.9616,101.5930,167,9
8.1541,39.3134,10.0000,1.4204,0.0106,0.3294,167,10
143.4202,6.6611,10.0000,1.8526,68.2421,87.6719,168,1
54.0955,42.4537,10.0000,1.5728,-12.3614,13.8000,168,2
7.8288,4.6646,10.0000,1.9416,-0.5120,0.1719,168,3
148.5578,32.5636,10.0000,1.1112,-62.4663,188.7883,168,4
95.7819,5.5186,10.0000,1.7272,-15.3146,51.1757,168,5
126.9229,19.4220,10.0000,1.1690,-75.9210,114.7473,168,6
109.0004,39.8942,10.0000,1.5371,-14.5602,75.7883,168,7
95.2933,2.8016,10.0000,0.8685,-93.1496,137.2063,168,8
61.6624,30.6237,10.0000,0.8759,-19.0427,39.0688,168,9
10.1914,32.3580,10.0000,1.8522,0.1874,0.7763,168,10
86.2813,20.8677,10.0000,1.9460,-3.5300,38.1121,169,1
113.4764,37.5744,10.0000,1.9189,-20.6834,63.8751,169,2
32.9522,13.8733,10.0000,0.7361,4.5932,13.8813,169,3
75.1410,28.6712,10.0000,0.9813,18.9276,54.3638,169,4
57.7415,3.4981,10.0000,0.5019,-91.1775,91.4158,169,5
135.2972,36.3772,10.0000,1.6675,-26.0280,106.6472,169,6
130.9027,23.2233,10.0000,1.3109,45.3286,122.6447,169,7
6.9846,13.4587,10.0000,1.1537,0.1539,0.5633,169,8
32.4935,5.2679,10.0000,1.3843,0.9757,7.5095,169,9
86.0302,23.5945,10.0000,1.8282,17.0411,36.8145,169,10
8.9669,10.5799,10.0000,0.7879,-0.5081,0.9270,170,1
62.0851,20.4931,10.0000,1.5827,3.3043,24.1617,170,2
68.9463,21.4735,10.0000,0.6065,-40.4302,67.0649,170,3
49.7996,35.1357,10.0000,0.9104,14.3355,22.9580,170,4
114.8547,49.1687,10.0000,1.7162,3.8519,76.8661,170,5
89.3561,5.6864,10.0000,0.5426,66.8903,131.1654,170,6
42.8722,10.7288,10.0000,0.5803,19.1218,25.2838,170,7
34.8103,1.9371,10.0000,0.6992,-24.8714,11.6033,170,8
94.3695,47.9909,10.0000,0.8401,38.9399,98.6632,170,9
65.8798,47.9756,10.0000,1.4460,10.1308,28.1059,170,10
35.2170,34.2438,10.0000,1.2941,-4.8546,8.2145,171,1
73.8518,29.5691,10.0000,1.4593,25.4591,27.0779,171,2
143.7800,3.6672,10.0000,0.6071,-298.5063,605.7880,171,3
26.0825,25.6775,10.0000,0.8155,-5.6623,5.9352,171,4
97.9374,4.2870,10.0000,0.8175,-126.7838,125.7869,171,5
10.2804,22.2526,10.0000,1.4030,0.3676,0.6160,171,6
98.5274,31.8901,10.0000,1.0334,48.5867,80.3128,171,7
131.2261,41.9519,10.0000,1.0512,90.4547,136.6013,171,8
2.2304,12.1229,10.0000,1.6508,0.1003,-0.0250,171,9
4.1053,25.6754,10.0000,1.7107,0.1813,0.1145,171,10
52.9738,47.5181,10.0000,1.6188,10.8029,13.4500,172,1
104.2115,5.9066,10.0000,1.9651,-22.9344,50.3214,172,2
118.5068,40.8683,10.0000,1.1231,10.4892,124.7106,172,3
93.8455,31.1375,10.0000,0.9722,-41.3013,80.5132,172,4
57.2234,25.6199,10.0000,0.7205,25.0284,37.7815,172,5
32.7065,10.4774,10.0000,1.7761,-0.8382,6.0594,172,6
34.7830,40.3694,10.0000,1.6266,-3.4359,6.6059,172,7
69.0214,14.0344,10.0000,0.8223,19.2747,54.6283,172,8
6.4950,28.2082,10.0000,0.8011,0.0054,0.3466,172,9
7.4549,49.4547,10.0000,1.4323,-0.1571,0.1604,172,10
123.1791,16.4992,10.0000,0.7324,-114.8534,172.4036,173,1
145.9101,45.6007,10.0000,1.0973,7.6838,193.9409,173,2
67.7812,33.1696,10.0000,1.6621,-12.9184,24.2820,173,3
86.2702,45.7550,10.0000,0.6463,-62.2084,96.9010,173,4
45.0028,33.8579,10.0000,1.3342,1.1154,15.0711,173,5
130.4113,16.9130,10.0000,1.7719,58.6149,75.9478,173,6
93.2931,41.4872,10.0000,1.3322,18.3199,62.9084,173,7
0.4595,28.7555,10.0000,1.3392,-0.0458,0.1407,173,8
27.0393,6.3148,10.0000,1.6913,1.0590,4.1856,173,9
35.7829,32.7118,10.0000,1.4197,-3.6102,8.3926,173,10
2.3105,42.8051,10.0000,1.3140,-0.0905,0.0391,174,1
49.1632,49.5753,10.0000,0.7018,8.9195,33.3608,174,2
50.0142,36.5163,10.0000,1.7015,2.3520,14.5809,174,3
112.6478,45.8094,10.0000,1.4623,-21.9129,84.1307,174,4
51.0209,9.8133,10.0000,0.8970,13.9434,25.4642,174,5
62.1327,35.1929,10.0000,1.6769,8.7327,21.2999,174,6
11.2686,9.2400,10.0000,0.8434,0.8236,1.3136,174,7
69.7412,12.8270,10.0000,1.3853,7.7126,34.1991,174,8
30.0698,24.1619,10.0000,0.8358,1.3339,10.6691,174,9
19.0952,7.8834,10.0000,0.7243,3.0779,4.0403,174,10
6.4536,20.3009,10.0000,1.3609,0.1683,0.3434,175,1
125.6705,28.8048,10.0000,1.9778,54.8150,58.0434,175,2
8.8643,35.8510,10.0000,1.5359,-0.4242,0.3823,175,3
23.0278,3.4252,10.0000,0.8773,-7.5509,7.4770,175,4
